id,term_freqs
204256,"{'snap': 0.6931471805599453, 'swivel': 0.6931471805599453}"
204262,"{'makita': 0.6931471805599453, 'cordless': 1.0986122886681098, 'hammer': 1.3862943611198906}"
204263,"{'weatherproof': 0.6931471805599453, 'cover': 1.791759469228055}"
204266,"{'table': 1.0986122886681098, 'chair': 1.0986122886681098, 'small': 1.0986122886681098, 'two': 0.6931471805599453}"
204271,"{'mount': 1.791759469228055, 'plate': 1.6094379124341003}"
204275,{}
204277,"{'spike': 1.6094379124341003, 'plastic': 0.6931471805599453}"
204278,"{'pin': 1.0986122886681098, 'door': 1.3862943611198906}"
204279,{}
204287,"{'door': 0.6931471805599453, 'slide': 1.0986122886681098}"
204288,{'christmas': 0.6931471805599453}
204290,{}
204297,{}
204301,"{'pipe': 1.0986122886681098, 'irrigation': 0.6931471805599453}"
204306,{'food': 1.3862943611198906}
204307,{'stain': 0.6931471805599453}
204308,"{'bamboo': 1.3862943611198906, 'warm': 1.3862943611198906, 'espresso': 1.3862943611198906}"
204316,"{'wire': 0.6931471805599453, 'gun': 0.6931471805599453}"
204321,"{'lead': 0.6931471805599453, 'energy': 0.6931471805599453, 'efficient': 0.6931471805599453}"
204324,{}
204326,"{'ridgid': 1.3862943611198906, 'filter': 0.6931471805599453}"
204329,"{'vanity': 1.3862943611198906, 'top': 1.3862943611198906}"
204330,{'concrete': 1.0986122886681098}
204332,"{'sawtooth': 0.6931471805599453, 'hanger': 1.6094379124341003, 'picture': 1.6094379124341003}"
204336,{'grill': 1.791759469228055}
204338,"{'brush': 1.3862943611198906, 'lock': 0.6931471805599453}"
204340,"{'faucet': 0.6931471805599453, 'shower': 0.6931471805599453}"
204346,"{'oval': 0.6931471805599453, 'tub': 1.3862943611198906}"
204349,{'laminate': 1.0986122886681098}
204351,"{'blower': 1.0986122886681098, 'gas': 0.6931471805599453}"
204352,{}
204353,"{'moen': 0.6931471805599453, 'faucet': 1.3862943611198906, 'bronze': 1.3862943611198906}"
204359,"{'vinyl': 1.6094379124341003, 'base': 1.6094379124341003}"
204364,"{'cherry': 1.3862943611198906, 'laminate': 1.6094379124341003}"
204365,"{'outdoor': 0.6931471805599453, 'square': 0.6931471805599453, 'chair': 0.6931471805599453, 'cushion': 1.3862943611198906, 'sunbrella': 1.0986122886681098}"
204369,"{'carbon': 0.6931471805599453, 'steel': 0.6931471805599453}"
204373,{'knob': 0.6931471805599453}
204374,{'joint': 2.3978952727983707}
204376,{}
204378,"{'wood': 1.0986122886681098, 'panel': 1.3862943611198906}"
204379,"{'light': 1.3862943611198906, 'replacement': 0.6931471805599453}"
204381,{}
204384,"{'disc': 1.6094379124341003, 'sand': 1.3862943611198906}"
204385,"{'dip': 1.6094379124341003, 'black': 0.6931471805599453}"
204389,{'hardware': 1.0986122886681098}
204390,{'door': 0.6931471805599453}
204403,{'cabinet': 0.6931471805599453}
204408,"{'dishwasher': 1.0986122886681098, 'hose': 0.6931471805599453}"
204410,{'pipe': 1.3862943611198906}
204415,"{'ch': 1.9459101490553132, 'breaker': 1.6094379124341003, 'pole': 0.6931471805599453, 'two': 0.6931471805599453}"
204416,"{'wall': 1.0986122886681098, 'cap': 0.6931471805599453}"
204417,"{'broan': 0.6931471805599453, 'round': 0.6931471805599453}"
204418,"{'recess': 1.0986122886681098, 'trim': 1.0986122886681098}"
204419,{}
204421,"{'wall': 0.6931471805599453, 'cabinet': 1.0986122886681098}"
204423,{'vanity': 1.3862943611198906}
204427,{'bath': 0.6931471805599453}
204429,{'valve': 1.3862943611198906}
204432,"{'drain': 1.3862943611198906, 'bladder': 1.0986122886681098}"
204433,{'bolt': 1.3862943611198906}
204435,"{'solid': 1.3862943611198906, 'cover': 2.0794415416798357}"
204436,{}
204441,"{'truck': 1.0986122886681098, 'tool': 1.0986122886681098, 'box': 1.0986122886681098}"
204442,"{'toilet': 1.9459101490553132, 'brush': 2.0794415416798357}"
204444,"{'door': 2.6390573296152584, 'slide': 1.0986122886681098}"
204446,{'2handle': 1.0986122886681098}
204450,"{'lithonia': 0.6931471805599453, 'floodlight': 0.6931471805599453}"
204451,"{'fixture': 1.0986122886681098, 'plastic': 1.3862943611198906}"
204453,{'key': 1.0986122886681098}
204455,"{'freezeless': 0.6931471805599453, 'sillcock': 0.6931471805599453, 'antisiphon': 0.6931471805599453}"
204457,"{'vanity': 0.6931471805599453, 'side': 1.0986122886681098}"
204458,"{'vanity': 0.6931471805599453, 'side': 1.0986122886681098}"
204459,"{'woodmark': 0.6931471805599453, 'vanity': 0.6931471805599453}"
204462,"{'steam': 1.9459101490553132, 'shower': 2.0794415416798357}"
204463,"{'makita': 0.6931471805599453, 'rotary': 1.3862943611198906, 'hammer': 1.3862943611198906}"
204464,{'makita': 0.6931471805599453}
204467,{'tile': 1.9459101490553132}
204472,{'sprinkler': 0.6931471805599453}
204474,"{'towel': 0.6931471805599453, 'bar': 0.6931471805599453, 'nickel': 0.6931471805599453}"
204475,{'table': 1.6094379124341003}
204476,{'table': 1.6094379124341003}
204480,"{'range': 1.3862943611198906, 'hood': 1.6094379124341003}"
204481,{}
204482,{'bronze': 0.6931471805599453}
204487,"{'shower': 1.0986122886681098, 'trim': 1.3862943611198906, 'light': 1.3862943611198906}"
204488,"{'lifeproof': 1.3862943611198906, 'sample': 1.3862943611198906}"
204490,"{'lead': 0.6931471805599453, 'lamp': 0.6931471805599453}"
204493,{'detergent': 0.6931471805599453}
204494,"{'tide': 1.9459101490553132, 'detergent': 0.6931471805599453}"
204496,"{'mill': 0.6931471805599453, 'valley': 0.6931471805599453}"
204498,"{'angle': 1.0986122886681098, 'female': 0.6931471805599453}"
204501,"{'high': 1.3862943611198906, 'wheel': 1.791759469228055}"
204504,"{'double': 0.6931471805599453, 'bowl': 1.0986122886681098, 'hole': 0.6931471805599453, 'kitchen': 0.6931471805599453, 'sink': 0.6931471805599453}"
204505,"{'kitchen': 0.6931471805599453, 'sink': 0.6931471805599453}"
204506,{'sink': 0.6931471805599453}
204510,"{'replacement': 0.6931471805599453, 'stem': 1.0986122886681098}"
204512,"{'sprinkler': 1.9459101490553132, 'kit': 1.0986122886681098}"
204520,{}
204521,"{'christmas': 0.6931471805599453, 'tree': 1.3862943611198906}"
204522,"{'art': 1.0986122886681098, 'craft': 1.0986122886681098}"
204526,"{'disc': 1.6094379124341003, 'hook': 0.6931471805599453, 'loop': 1.0986122886681098, 'sand': 1.0986122886681098}"
204527,"{'handscraped': 1.0986122886681098, 'floor': 1.6094379124341003, 'wood': 1.791759469228055, 'engineer': 0.6931471805599453}"
204528,"{'flooring': 0.6931471805599453, 'wood': 1.791759469228055, 'engineer': 0.6931471805599453}"
204529,{}
204530,"{'bird': 1.0986122886681098, 'stop': 0.6931471805599453}"
204532,"{'outdoor': 0.6931471805599453, 'furniture': 0.6931471805599453}"
204533,"{'mercury': 1.0986122886681098, 'vapor': 1.0986122886681098, 'bulb': 0.6931471805599453}"
204534,{}
204536,"{'paint': 1.6094379124341003, 'interior': 0.6931471805599453}"
204537,"{'hampton': 0.6931471805599453, 'bay': 0.6931471805599453, 'mini': 0.6931471805599453, 'pendant': 0.6931471805599453}"
204538,"{'rain': 0.6931471805599453, 'drop': 0.6931471805599453}"
204539,{'panel': 1.6094379124341003}
204546,"{'liquid': 1.0986122886681098, 'fuel': 0.6931471805599453}"
204549,{'box': 0.6931471805599453}
204550,"{'2gang': 1.3862943611198906, 'extender': 1.0986122886681098}"
204553,"{'hickory': 0.6931471805599453, 'hardware': 1.3862943611198906}"
204560,{}
204561,"{'water': 1.0986122886681098, 'connection': 0.6931471805599453}"
204562,"{'pattern': 1.0986122886681098, 'rug': 1.0986122886681098}"
204563,"{'vertical': 0.6931471805599453, 'wall': 0.6931471805599453}"
204564,{'plug': 1.0986122886681098}
204565,{'plug': 1.0986122886681098}
204572,{'deck': 2.772588722239781}
204577,{'bar': 0.6931471805599453}
204578,{'fence': 1.0986122886681098}
204579,"{'handle': 0.6931471805599453, 'vacuum': 0.6931471805599453}"
204580,{}
204581,"{'brown': 0.6931471805599453, 'tree': 1.6094379124341003}"
204582,{}
204584,"{'elegant': 0.6931471805599453, 'home': 0.6931471805599453}"
204586,"{'connector': 1.3862943611198906, 'faucet': 1.0986122886681098}"
204589,"{'color': 1.3862943611198906, 'exterior': 1.3862943611198906}"
204590,"{'amp': 1.0986122886681098, 'breaker': 2.0794415416798357}"
204595,{'brush': 1.0986122886681098}
204596,"{'black': 0.6931471805599453, 'cherry': 0.6931471805599453}"
204597,{'abba': 1.0986122886681098}
204602,"{'water': 1.6094379124341003, 'hammer': 0.6931471805599453, 'arrestor': 0.6931471805599453}"
204606,"{'bulbs': 1.9459101490553132, 'pin': 1.0986122886681098}"
204612,"{'cascade': 0.6931471805599453, 'icicle': 1.0986122886681098}"
204615,{'valve': 1.791759469228055}
204617,"{'shower': 1.791759469228055, 'door': 2.302585092994046}"
204619,"{'shower': 1.791759469228055, 'door': 2.3978952727983707, 'glass': 0.6931471805599453}"
204623,"{'push': 1.9459101490553132, 'interior': 1.0986122886681098}"
204626,"{'decor': 1.3862943611198906, 'ceiling': 1.9459101490553132}"
204631,"{'3d': 1.9459101490553132, 'printing': 1.0986122886681098}"
204632,{}
204641,"{'stove': 1.3862943611198906, 'pipe': 1.0986122886681098}"
204642,{'door': 2.3978952727983707}
204646,{}
204647,{'paint': 1.791759469228055}
204648,"{'spring': 1.0986122886681098, 'hook': 1.3862943611198906}"
204649,"{'bronze': 1.3862943611198906, 'cabinet': 1.6094379124341003}"
204651,{'mirror': 1.0986122886681098}
204654,{'stone': 1.3862943611198906}
204656,"{'rubbermaid': 0.6931471805599453, 'cleaning': 1.0986122886681098}"
204657,{}
204658,{}
204663,{}
204667,{}
204669,"{'adapter': 0.6931471805599453, 'plug': 0.6931471805599453}"
204682,"{'toilet': 1.3862943611198906, 'arm': 1.3862943611198906}"
204683,{'jack': 1.0986122886681098}
204686,{'time': 1.3862943611198906}
204687,"{'hand': 1.0986122886681098, 'shower': 1.0986122886681098}"
204692,"{'brick': 0.6931471805599453, 'stone': 1.3862943611198906}"
204693,{'stone': 1.3862943611198906}
204694,"{'delta': 0.6931471805599453, 'sprayer': 1.0986122886681098, 'kitchen': 1.3862943611198906, 'part': 0.6931471805599453}"
204699,"{'tool': 1.791759469228055, 'hand': 0.6931471805599453}"
204704,{'pad': 0.6931471805599453}
204710,"{'metal': 1.0986122886681098, 'handrail': 1.0986122886681098}"
204711,{}
204714,{'wicker': 1.3862943611198906}
204715,"{'ceiling': 0.6931471805599453, 'light': 0.6931471805599453}"
204716,"{'interior': 0.6931471805599453, 'door': 1.3862943611198906}"
204717,"{'gate': 1.6094379124341003, 'frame': 1.0986122886681098}"
204721,"{'glass': 0.6931471805599453, 'side': 0.6931471805599453}"
204722,"{'eye': 1.0986122886681098, 'bolt': 1.3862943611198906}"
204723,"{'granite': 1.0986122886681098, 'sink': 1.0986122886681098, 'espresso': 0.6931471805599453, 'mount': 0.6931471805599453}"
204730,"{'cast': 1.0986122886681098, 'iron': 1.0986122886681098, 'tub': 2.302585092994046, 'claw': 1.0986122886681098, 'foot': 1.0986122886681098}"
204731,"{'top': 1.0986122886681098, 'chrome': 0.6931471805599453}"
204735,{'makita': 0.6931471805599453}
204737,{}
204741,{}
204743,"{'glass': 1.791759469228055, 'vanity': 0.6931471805599453, 'top': 1.0986122886681098}"
204744,"{'slide': 1.3862943611198906, 'window': 2.1972245773362196}"
204746,"{'hang': 1.6094379124341003, 'light': 0.6931471805599453}"
204751,"{'double': 0.6931471805599453, 'face': 1.0986122886681098}"
204752,{'box': 1.0986122886681098}
204753,"{'maker': 0.6931471805599453, 'wood': 0.6931471805599453}"
204754,{'chrome': 0.6931471805599453}
204756,{'safety': 0.6931471805599453}
204757,{'ceiling': 0.6931471805599453}
204760,{'storage': 1.0986122886681098}
204762,"{'dewalt': 1.6094379124341003, 'battery': 1.3862943611198906, 'part': 0.6931471805599453}"
204763,"{'dewalt': 1.6094379124341003, 'part': 0.6931471805599453}"
204764,"{'cabinet': 1.0986122886681098, 'light': 1.791759469228055}"
204769,{'mount': 1.9459101490553132}
204770,"{'white': 0.6931471805599453, 'plywood': 0.6931471805599453}"
204772,"{'carbide': 1.0986122886681098, 'grit': 1.0986122886681098, 'blade': 1.9459101490553132}"
204775,{'tree': 0.6931471805599453}
204777,"{'umbrella': 1.6094379124341003, 'patio': 0.6931471805599453, 'stand': 0.6931471805599453}"
204780,{'paint': 1.3862943611198906}
204781,"{'watermelon': 0.6931471805599453, 'spray': 1.0986122886681098, 'paint': 2.0794415416798357}"
204788,{'rope': 1.791759469228055}
204789,"{'mailbox': 0.6931471805599453, 'horizontal': 0.6931471805599453}"
204791,"{'ryobi': 0.6931471805599453, 'trimmer': 0.6931471805599453, 'gas': 1.0986122886681098}"
204792,"{'plant': 0.6931471805599453, 'food': 0.6931471805599453}"
204793,"{'vegetable': 1.3862943611198906, 'plant': 0.6931471805599453}"
204796,"{'daltile': 0.6931471805599453, 'polaris': 0.6931471805599453}"
204797,"{'schlage': 1.3862943611198906, 'door': 1.0986122886681098}"
204805,{'cabinet': 1.6094379124341003}
204807,"{'floor': 1.3862943611198906, 'tile': 1.3862943611198906}"
204808,{}
204811,{'paint': 1.6094379124341003}
204812,"{'quick': 0.6931471805599453, 'connect': 0.6931471805599453}"
204815,{'control': 1.3862943611198906}
204816,{'filter': 1.3862943611198906}
204817,{}
204820,{}
204823,"{'coil': 1.0986122886681098, 'nail': 1.791759469228055, 'hot': 0.6931471805599453, 'dip': 0.6931471805599453}"
204829,{'wellworth': 1.0986122886681098}
204832,{'intermatic': 0.6931471805599453}
204834,"{'hex': 1.0986122886681098, 'drill': 1.3862943611198906}"
204835,{'rod': 1.6094379124341003}
204837,{'blanco': 0.6931471805599453}
204842,{'blind': 1.9459101490553132}
204846,"{'motion': 2.1972245773362196, 'light': 2.5649493574615367}"
204848,"{'stainless': 1.0986122886681098, 'steel': 1.0986122886681098}"
204850,"{'collection': 0.6931471805599453, 'toilet': 0.6931471805599453}"
204856,{'power': 1.6094379124341003}
204858,"{'door': 2.5649493574615367, 'roller': 1.0986122886681098, 'track': 1.3862943611198906}"
204859,"{'slide': 2.772588722239781, 'door': 2.5649493574615367, 'vertical': 0.6931471805599453}"
204860,{}
204861,{}
204870,"{'counter': 1.0986122886681098, 'tile': 1.9459101490553132}"
204874,"{'red': 1.3862943611198906, 'oak': 1.6094379124341003, 'molding': 0.6931471805599453}"
204875,{}
204876,"{'translucent': 1.3862943611198906, 'lamp': 1.0986122886681098, 'shade': 1.0986122886681098}"
204877,"{'cellular': 0.6931471805599453, 'shade': 1.3862943611198906}"
204881,"{'barrel': 1.3862943611198906, 'flat': 0.6931471805599453, 'back': 1.0986122886681098}"
204882,"{'rug': 1.0986122886681098, 'pattern': 0.6931471805599453}"
204884,{'escutcheon': 1.0986122886681098}
204893,"{'stainless': 1.3862943611198906, 'faucet': 1.6094379124341003}"
204897,{'cabinet': 1.3862943611198906}
204898,"{'leak': 1.791759469228055, 'ring': 1.0986122886681098, 'repair': 0.6931471805599453}"
204899,"{'tile': 1.6094379124341003, 'medallion': 0.6931471805599453}"
204900,"{'garden': 2.1972245773362196, 'tool': 1.3862943611198906}"
204908,{'fitting': 1.6094379124341003}
204910,{'nut': 1.0986122886681098}
204916,{'halo': 1.0986122886681098}
204918,{}
204919,{'concrete': 0.6931471805599453}
204923,"{'battery': 1.3862943611198906, 'exide': 1.0986122886681098}"
204924,"{'battery': 1.3862943611198906, 'exide': 1.0986122886681098}"
204925,"{'battery': 1.3862943611198906, 'exide': 1.0986122886681098}"
204928,"{'door': 2.0794415416798357, 'shower': 2.1972245773362196, 'nickel': 0.6931471805599453}"
204931,{'lantern': 1.0986122886681098}
204934,{'wall': 1.3862943611198906}
204941,{'tiffany': 1.0986122886681098}
204948,"{'kitchen': 1.3862943611198906, 'sink': 1.6094379124341003}"
204949,{'jewelry': 0.6931471805599453}
204951,{'cabinet': 1.0986122886681098}
204962,"{'marble': 0.6931471805599453, 'kit': 0.6931471805599453}"
204963,{'fountain': 1.0986122886681098}
204964,"{'copper': 1.6094379124341003, 'gutter': 1.9459101490553132}"
204967,"{'fireplace': 1.0986122886681098, 'insert': 0.6931471805599453}"
204969,{}
204972,"{'storage': 2.0794415416798357, 'cube': 1.6094379124341003}"
204973,{'madison': 0.6931471805599453}
204977,"{'cimarron': 0.6931471805599453, 'bathroom': 0.6931471805599453}"
204978,"{'metal': 1.0986122886681098, 'porcelain': 0.6931471805599453, 'tile': 0.6931471805599453}"
204980,{'cpvc': 1.3862943611198906}
204982,"{'paint': 0.6931471805599453, 'color': 1.0986122886681098}"
204983,"{'fold': 0.6931471805599453, 'stack': 0.6931471805599453, 'bookcase': 1.3862943611198906}"
204986,"{'vanity': 0.6931471805599453, 'side': 1.0986122886681098}"
204987,{}
204988,"{'wash': 2.0794415416798357, 'steam': 1.3862943611198906}"
204990,{}
204998,{'sheffield': 0.6931471805599453}
205003,{'breaker': 1.0986122886681098}
205004,{'refrigerator': 1.9459101490553132}
205005,{}
205007,{'pool': 1.791759469228055}
205010,{}
205014,{'mower': 1.0986122886681098}
205015,"{'moen': 0.6931471805599453, 'chrome': 1.0986122886681098}"
205016,{'wall': 0.6931471805599453}
205023,{}
205024,{'refrigerator': 1.791759469228055}
205025,"{'ge': 1.0986122886681098, 'profile': 1.0986122886681098}"
205031,"{'pilot': 1.791759469228055, 'gas': 1.0986122886681098}"
205032,{}
205034,"{'toilet': 1.3862943611198906, 'tank': 1.0986122886681098, 'flush': 1.3862943611198906}"
205037,{}
205039,"{'fan': 1.791759469228055, 'motor': 0.6931471805599453}"
205040,"{'drop': 0.6931471805599453, 'ceiling': 1.3862943611198906}"
205049,"{'ryobi': 1.3862943611198906, 'drill': 1.791759469228055, 'bits': 0.6931471805599453}"
205050,"{'real': 1.0986122886681098, 'plant': 1.3862943611198906}"
205052,{'construction': 1.0986122886681098}
205053,{}
205056,{'vinyl': 1.0986122886681098}
205063,{'architectural': 1.0986122886681098}
205064,{'crack': 1.3862943611198906}
205068,"{'interior': 1.0986122886681098, 'door': 2.302585092994046, 'jeldwen': 1.0986122886681098, 'textured': 0.6931471805599453}"
205070,"{'router': 0.6931471805599453, 'bit': 0.6931471805599453}"
205073,"{'wire': 1.0986122886681098, 'hex': 1.0986122886681098}"
205074,{'color': 1.3862943611198906}
205078,"{'foam': 1.3862943611198906, 'kit': 0.6931471805599453}"
205084,"{'carriage': 0.6931471805599453, 'bolt': 1.3862943611198906}"
205085,"{'slider': 1.0986122886681098, 'window': 1.3862943611198906}"
205089,{'pipe': 1.0986122886681098}
205092,{}
205093,{}
205099,"{'samsung': 0.6931471805599453, 'side': 1.0986122886681098}"
205104,{'cabinet': 1.3862943611198906}
205105,"{'tub': 0.6931471805599453, 'faucet': 1.3862943611198906}"
205107,"{'kitchen': 1.3862943611198906, 'granite': 1.0986122886681098}"
205108,{'paint': 1.9459101490553132}
205113,"{'self': 0.6931471805599453, 'contain': 0.6931471805599453}"
205116,"{'corner': 1.0986122886681098, 'float': 0.6931471805599453}"
205118,"{'moen': 1.0986122886681098, 'faucet': 1.0986122886681098, 'oil': 0.6931471805599453, 'bronze': 1.0986122886681098}"
205120,"{'replacement': 0.6931471805599453, 'light': 1.0986122886681098, 'kit': 1.0986122886681098, 'fan': 2.1972245773362196}"
205124,{'concrete': 1.791759469228055}
