,term,idfscore
17693,208v60hz,7.730961685332666
17694,22piece,9.117256046452557
17695,20position,9.117256046452557
17696,nfl168b,9.117256046452557
17697,pendantdiscontinued,8.018643757784446
17698,glynn,9.117256046452557
17699,hdgsik710233,9.117256046452557
17700,rubbol,6.814670953458511
17701,dmc,7.507818134018456
17702,budweiser,8.018643757784446
17703,flexivision,9.117256046452557
17704,stump,9.117256046452557
17705,gentex,8.424108865892611
17706,temporal,9.117256046452557
17707,sounder,9.117256046452557
17708,e6000,9.117256046452557
17709,singlehung,8.018643757784446
17710,atrium,8.424108865892611
17711,classify,9.117256046452557
17712,adela,8.018643757784446
17713,angela,8.424108865892611
17714,2holder,9.117256046452557
17715,lampholders,9.117256046452557
17716,nairobi,9.117256046452557
17717,ppu310,9.117256046452557
17718,10w,8.424108865892611
17719,dripper,8.424108865892611
17720,rcc7u,9.117256046452557
17721,rcc7,9.117256046452557
17722,rcc7p,9.117256046452557
17723,g24d3,8.424108865892611
17724,qc,9.117256046452557
17725,xcoarse,9.117256046452557
17726,patchpro,9.117256046452557
17727,120pack,8.424108865892611
17728,manager,7.730961685332666
17729,misty,8.424108865892611
17730,hdgcn10d,9.117256046452557
17731,brushoffset,9.117256046452557
17732,terraforms,9.117256046452557
17733,alx,9.117256046452557
17734,destination,8.424108865892611
17735,toughshell,8.424108865892611
17736,dupione,7.730961685332666
17737,630f6,9.117256046452557
17738,evening,9.117256046452557
17739,lox,9.117256046452557
17740,435in,9.117256046452557
17741,24x96x24,8.424108865892611
17742,tekno,7.507818134018456
17743,glovediscontinued,8.018643757784446
17744,pvccovered,8.424108865892611
17745,s1004,9.117256046452557
17746,ancestry,9.117256046452557
17747,630e3,7.507818134018456
17748,bufford,9.117256046452557
17749,fixin,9.117256046452557
17750,funny,9.117256046452557
17751,aged,8.424108865892611
17752,boo,9.117256046452557
17753,bloc,8.424108865892611
17754,tarpdiscontinued,6.920031469116337
17755,edgertrencher,9.117256046452557
17756,tritip,9.117256046452557
17757,le100,9.117256046452557
17758,molokai,9.117256046452557
17759,m1032,9.117256046452557
17760,creamdiscontinued,8.424108865892611
17761,lv50slv,9.117256046452557
17762,dodge,9.117256046452557
17763,tonneau,9.117256046452557
17764,seda,9.117256046452557
17765,20pocket,8.424108865892611
17766,france,9.117256046452557
17767,rc12yc,9.117256046452557
17768,2volt,9.117256046452557
17769,f1,7.325496577224501
17770,ruggear,9.117256046452557
17771,hydrologic,9.117256046452557
17772,threadedjoint,9.117256046452557
17773,friends,9.117256046452557
17774,colored,8.424108865892611
17775,8ch,8.018643757784446
17776,pivotrim,9.117256046452557
17777,pfc29,9.117256046452557
17778,nondeck,9.117256046452557
17779,4dps,9.117256046452557
17780,ncc,9.117256046452557
17781,lynea,7.507818134018456
17782,pulsebac,8.424108865892611
17783,hoseend,7.730961685332666
17784,singlestation,8.424108865892611
17785,9001d,9.117256046452557
17786,dailyweekly,9.117256046452557
17787,programming,8.018643757784446
17788,minde,9.117256046452557
17789,swimming,7.325496577224501
17790,wirefeed,8.424108865892611
17791,tvsdiscontinued,8.018643757784446
17792,omnimount,8.424108865892611
17793,tfn,9.117256046452557
17794,18guage,9.117256046452557
17795,12hook,9.117256046452557
17796,fresnel,9.117256046452557
17797,cleardiscontinued,8.424108865892611
17798,712in,8.018643757784446
17799,foundry,9.117256046452557
17800,roomba,9.117256046452557
17801,j19lm,9.117256046452557
17802,350a3,9.117256046452557
17803,sunshine,7.730961685332666
17804,east,8.424108865892611
17805,toulon,6.920031469116337
17806,op2pk,9.117256046452557
17807,briona,7.730961685332666
17808,sorado,8.424108865892611
17809,particleboard,8.018643757784446
17810,cabinetdiscontinued,8.424108865892611
17811,nuevo,9.117256046452557
17812,broyhill,9.117256046452557
17813,muntins,6.719360773654186
17814,pid,8.424108865892611
17815,millennial,6.2840427023963406
17816,illuminated,8.424108865892611
17817,noul15010,9.117256046452557
17818,dobie,8.424108865892611
17819,dilexakws,7.730961685332666
17820,nissan,9.117256046452557
17821,pathfinder,9.117256046452557
17822,qx4,9.117256046452557
17823,astroguard,7.730961685332666
17824,replaces,8.018643757784446
17825,cryotek,9.117256046452557
17826,underbody,7.325496577224501
17827,jennings,9.117256046452557
17828,veer,9.117256046452557
17829,plasmacluster,9.117256046452557
17830,6outlets,9.117256046452557
17831,origins,9.117256046452557
17832,trihandle,9.117256046452557
17833,geometrics,6.920031469116337
17834,whitepolished,9.117256046452557
17835,chadwick,6.920031469116337
17836,singleshelf,8.424108865892611
17837,kidneyshaped,8.424108865892611
17838,leadchemical,9.117256046452557
17839,wadcr,9.117256046452557
17840,100hour,9.117256046452557
17841,t1519,7.730961685332666
17842,ts101l,9.117256046452557
17843,650piece,9.117256046452557
17844,insulayment,9.117256046452557
17845,golddiscontinued,8.018643757784446
17846,routed,8.018643757784446
17847,burial,8.018643757784446
17848,northwind,9.117256046452557
17849,murryhill,8.424108865892611
17850,chap,8.424108865892611
17851,multiusage,7.507818134018456
17852,lamped,9.117256046452557
17853,pie,8.018643757784446
17854,amp1200watt,9.117256046452557
17855,motorcyclecar,9.117256046452557
17856,baster,9.117256046452557
17857,metrovac,9.117256046452557
17858,m4905,7.325496577224501
17859,ski,7.325496577224501
17860,cr1225,9.117256046452557
17861,renata,8.424108865892611
17862,karavan,9.117256046452557
17863,flapping,9.117256046452557
17864,prowler,9.117256046452557
17865,febco,9.117256046452557
17866,anheuser,9.117256046452557
17867,busch,9.117256046452557
17868,clamshell,8.424108865892611
17869,260e2,9.117256046452557
17870,66teeth,9.117256046452557
17871,striping,8.424108865892611
17872,5point,9.117256046452557
17873,enguard,8.424108865892611
17874,breakaway,9.117256046452557
17875,ansi,8.018643757784446
17876,trundlediscontinued,9.117256046452557
17877,systembuild,8.424108865892611
17878,730f7,9.117256046452557
17879,sportsrack,9.117256046452557
17880,phoebe,7.171345897397243
17881,tetrapond,9.117256046452557
17882,aquasafe,9.117256046452557
17883,dialnwash,9.117256046452557
17884,6corner,9.117256046452557
17885,bonediscontinued,8.424108865892611
17886,mq211,8.018643757784446
17887,land,7.730961685332666
17888,prestain,8.424108865892611
17889,arounddiscontinued,9.117256046452557
17890,handsfree,8.018643757784446
17891,restroom,8.018643757784446
17892,silvergrey,9.117256046452557
17893,bendemeer,8.424108865892611
17894,marcel,9.117256046452557
17895,forrest,9.117256046452557
17896,gump,9.117256046452557
17897,squarenotch,8.018643757784446
17898,initerdesign,9.117256046452557
17899,chubby,7.730961685332666
17900,wheellocking,9.117256046452557
17901,tradizione,9.117256046452557
17902,montbeliard,8.424108865892611
17903,anod,9.117256046452557
17904,scarlet,9.117256046452557
17905,sellars,9.117256046452557
17906,bicast,7.507818134018456
17907,sher,9.117256046452557
17908,hera,9.117256046452557
17909,multiratio,9.117256046452557
17910,5grips,9.117256046452557
17911,nydree,8.018643757784446
17912,doweling,8.424108865892611
17913,revolve,9.117256046452557
17914,turret,8.424108865892611
17915,mochanavy,9.117256046452557
17916,su103,9.117256046452557
17917,skive,9.117256046452557
17918,16space,8.424108865892611
17919,curated,8.424108865892611
17920,wallet,9.117256046452557
17921,dalblack,9.117256046452557
17922,note,7.507818134018456
17923,gracie,8.424108865892611
17924,orion,7.507818134018456
17925,sh650,8.424108865892611
17926,vanora,9.117256046452557
17927,suet,9.117256046452557
17928,intercom,8.424108865892611
17929,30x24x24,9.117256046452557
17930,brazil,9.117256046452557
17931,woodrx,6.344667324212775
17932,wetlight,9.117256046452557
17933,poe,9.117256046452557
17934,4tb,9.117256046452557
17935,pudding,8.424108865892611
17936,msl18401f,9.117256046452557
17937,glazier,9.117256046452557
17938,latham,8.424108865892611
17939,xpe,9.117256046452557
17940,si,9.117256046452557
17941,innoculant,9.117256046452557
17942,bio,8.424108865892611
17943,pll,8.018643757784446
17944,2g11,8.424108865892611
17945,innplace,9.117256046452557
17946,semicontemporary,9.117256046452557
17947,leon,8.018643757784446
17948,leverset,9.117256046452557
17949,church,8.424108865892611
17950,hdgg56,7.507818134018456
17951,tranquil,7.507818134018456
17952,blanch,9.117256046452557
17953,cressbrook,9.117256046452557
17954,quicktrim,8.018643757784446
17955,fittersdiscontinued,9.117256046452557
17956,socketring,9.117256046452557
17957,cabos,9.117256046452557
17958,linenlike,9.117256046452557
17959,nobleton,9.117256046452557
17960,cl580,9.117256046452557
17961,jandy,9.117256046452557
17962,st330,9.117256046452557
17963,spear,9.117256046452557
17964,a17,9.117256046452557
17965,tidal,9.117256046452557
17966,bihex,8.018643757784446
17967,nylotec,8.018643757784446
17968,10bottle,9.117256046452557
17969,abby,9.117256046452557
17970,nido,9.117256046452557
17971,276gal,9.117256046452557
17972,6bins,8.424108865892611
17973,icc37,8.018643757784446
17974,onthemotor,8.424108865892611
17975,ex1,9.117256046452557
17976,freespooling,9.117256046452557
17977,quarrow,9.117256046452557
17978,3aaa,8.424108865892611
17979,propextubing,9.117256046452557
17980,christy39s,9.117256046452557
17981,dulcet,8.424108865892611
17982,annapolis,9.117256046452557
17983,16bottles,9.117256046452557
17984,tytroa,9.117256046452557
17985,illumina,8.424108865892611
17986,24x30x075,9.117256046452557
17987,3800watt,8.424108865892611
17988,re200,9.117256046452557
17989,tplink,9.117256046452557
17990,nickeldiscontinued,7.0378145047727205
17991,ripple,8.424108865892611
17992,expansive,7.507818134018456
17993,77f104f,9.117256046452557
17994,dexpan,7.507818134018456
17995,komar,9.117256046452557
17996,neoround,9.117256046452557
17997,123mortar,9.117256046452557
17998,roesuv75,9.117256046452557
17999,295x175x8625,9.117256046452557
18000,coleur,7.507818134018456
18001,lose,9.117256046452557
18002,bud,8.018643757784446
18003,clarifier,8.424108865892611
18004,algaecide,9.117256046452557
18005,kp,8.018643757784446
18006,y62,9.117256046452557
18007,ppu514,8.018643757784446
18008,660f4,9.117256046452557
18009,hdgy09,9.117256046452557
18010,sparkguard,9.117256046452557
18011,pampas,9.117256046452557
18012,umbrellastyle,9.117256046452557
18013,pr21020evsseries,9.117256046452557
18014,doubleface,7.325496577224501
18015,bilevel,9.117256046452557
18016,adaptables,9.117256046452557
18017,flowthru,9.117256046452557
18018,hayfork,9.117256046452557
18019,bally,9.117256046452557
18020,whistle,9.117256046452557
18021,450f7,7.730961685332666
18022,e6011,8.424108865892611
18023,1kg,7.730961685332666
18024,valueline,7.730961685332666
18025,lazer,9.117256046452557
18026,saftgard,9.117256046452557
18027,quickread,9.117256046452557
18028,proaccurate,9.117256046452557
18029,cdn,9.117256046452557
18030,owls,9.117256046452557
18031,bullpoint,9.117256046452557
18032,metalizer,7.730961685332666
18033,modine,8.018643757784446
18034,pdp150,9.117256046452557
18035,38bottle,9.117256046452557
18036,hdgsik710052,9.117256046452557
18037,rothbury,7.171345897397243
18038,stipple,8.424108865892611
18039,117bright,8.424108865892611
18040,5clam,9.117256046452557
18041,s4202,9.117256046452557
18042,dogeared,9.117256046452557
18043,14x175,9.117256046452557
18044,drylock,9.117256046452557
18045,holy,9.117256046452557
18046,roastingbaking,8.424108865892611
18047,sprayerfan,8.018643757784446
18048,capel,8.424108865892611
18049,jay,9.117256046452557
18050,7person,8.018643757784446
18051,fast39n,8.018643757784446
18052,autolock,9.117256046452557
18053,droparm,9.117256046452557
18054,kerdishowerl,9.117256046452557
18055,presloped,8.018643757784446
18056,coverup,8.424108865892611
18057,masque,7.730961685332666
18058,twotiered,9.117256046452557
18059,lillington,9.117256046452557
18060,annovi,8.018643757784446
18061,streetfighter,9.117256046452557
18062,powerplay,7.730961685332666
18063,reverberi,8.018643757784446
18064,t303,7.730961685332666
18065,omnisweep,9.117256046452557
18066,rwd,9.117256046452557
18067,sc500ez,9.117256046452557
18068,caviar,9.117256046452557
18069,squat,8.424108865892611
18070,s3103,8.018643757784446
18071,tilting,9.117256046452557
18072,hdgb44u,8.424108865892611
18073,plugend,8.018643757784446
18074,pumice,9.117256046452557
18075,21watt,8.424108865892611
18076,celesta,8.018643757784446
18077,cherne,8.018643757784446
18078,testball,8.424108865892611
18079,multisize,8.424108865892611
18080,psychrometer,9.117256046452557
18081,2solid,8.424108865892611
18082,onduvilla,9.117256046452557
18083,glc1401e,9.117256046452557
18084,limiting,9.117256046452557
18085,easyid,9.117256046452557
18086,waterstop,8.424108865892611
18087,bellver,9.117256046452557
18088,m8109,9.117256046452557
18089,heated,8.018643757784446
18090,whitesatin,9.117256046452557
18091,sportable,9.117256046452557
18092,glowtone,9.117256046452557
18093,posttop,9.117256046452557
18094,midback,8.424108865892611
18095,bison,9.117256046452557
18096,elgin,9.117256046452557
18097,sparrow,7.325496577224501
18098,uragano,8.424108865892611
18099,75kw,8.018643757784446
18100,quickstart,7.0378145047727205
18101,stepbystep,8.424108865892611
18102,mq414,9.117256046452557
18103,europlus,9.117256046452557
18104,2towel,9.117256046452557
18105,e6013,7.730961685332666
18106,hdgr48,7.730961685332666
18107,ppl57,9.117256046452557
18108,4runner,8.424108865892611
18109,feria,9.117256046452557
18110,koala,8.018643757784446
18111,780d4,8.018643757784446
18112,gulch,9.117256046452557
18113,su125,9.117256046452557
18114,v2,8.424108865892611
18115,gridscape,8.018643757784446
18116,webville,8.424108865892611
18117,discontinueddiscontinued,9.117256046452557
18118,kenzo,9.117256046452557
18119,hukk,9.117256046452557
18120,occasional,8.424108865892611
18121,flochek,9.117256046452557
18122,350mah,9.117256046452557
18123,wadsworth,9.117256046452557
18124,rainx,7.325496577224501
18125,hennadiscontinued,9.117256046452557
18126,printed,8.424108865892611
18127,quotlouisiana,9.117256046452557
18128,heronquot,9.117256046452557
18129,audubon,8.424108865892611
18130,shinglegutter,9.117256046452557
18131,guarddiscontinued,7.730961685332666
18132,ramble,8.424108865892611
18133,712whw,9.117256046452557
18134,730d4,8.018643757784446
18135,44piece,8.424108865892611
18136,driving,9.117256046452557
18137,kathryn,9.117256046452557
18138,homeplace,9.117256046452557
18139,superscraper,8.424108865892611
18140,dynametric,8.424108865892611
18141,bauloop,9.117256046452557
18142,350d6,7.730961685332666
18143,moverblowersafety,9.117256046452557
18144,st122,9.117256046452557
18145,prose,9.117256046452557
18146,tweety,9.117256046452557
18147,alwayson,8.424108865892611
18148,03watt,8.424108865892611
18149,60count,7.730961685332666
18150,3b396,9.117256046452557
18151,sirene,8.424108865892611
18152,1887quot,9.117256046452557
18153,16in1,9.117256046452557
18154,bluffton,9.117256046452557
18155,clarity,9.117256046452557
18156,study,9.117256046452557
18157,abstract,8.424108865892611
18158,11w,8.018643757784446
18159,wickdiscontinued,8.424108865892611
18160,tango,8.424108865892611
18161,polycanvas,9.117256046452557
18162,likwid,8.424108865892611
18163,ukf7003,8.424108865892611
18164,smartfit,8.424108865892611
18165,rm2,9.117256046452557
18166,capensia,9.117256046452557
18167,bronzered,9.117256046452557
18168,response,6.920031469116337
18169,heuchera,9.117256046452557
18170,primecoat,9.117256046452557
18171,verticalhorizontal,8.424108865892611
18172,creeled,9.117256046452557
18173,ppu411,7.507818134018456
18174,m,7.507818134018456
18175,clevistype,9.117256046452557
18176,por,9.117256046452557
18177,rimmount,9.117256046452557
18178,10x1x,8.018643757784446
18179,ecc361,8.018643757784446
18180,refuse,9.117256046452557
18181,1watt,8.424108865892611
18182,5set,9.117256046452557
18183,sapling,9.117256046452557
18184,vhs,9.117256046452557
18185,honestech,9.117256046452557
18186,andes,9.117256046452557
18187,partition,9.117256046452557
